assunto|ementa
REQUERIMENTO DE FALÊNCIA| E M E N T A: Agravo de Instrumento. Requerimento de Falência. R. Julgando a quo decretando a quebra da Recorrente. Tese recursal suscitando a nulidade do ato citatório. Teoria da Aparência. Inteligência do Verbete Sumular n.º 118 deste Egrégio Tribunal. V. Arestos do Colendo Superior Tribunal de Justiça. Nulidade da diligência citatória não caracterizada. Exegese do artigo 98 da Lei n.º 11.101/2005. Possibilidade de realização do depósito elisivo da Falência. Bens indicados pela Recorrente como tentativa de elidir o requerimento de quebra que já haviam sido rejeitados quando da execução trabalhista, além do que inexiste qualquer elemento a demonstrar o seu valor patrimonial, a fim de viabilizar a constatação de que perfazem o montante do crédito exigido, acrescido dos consectários lógico. Cerceamento de defesa em razão do indeferimento da prova documental. Descabimento em face da inexistência de elementos para justificar sua produção. Precedentes. Inteligência do artigo 130 do Estatuto Processual de 1973 reproduzido no art. 370 do atual C.P.C. Matéria exclusivamente de direito. A única prova apta a elidir o direito do Autor seria a demonstração de que houve o pagamento da dívida, o que não foi feito. Certidão do crédito trabalhista. Inadimplência constatada. Infrutíferas as diligências realizadas para localização da Empresa ou de patrimônio passível de constrição. Legitimidade do rito adotado pelo Recorrido para satisfação do seu crédito líquido, constituído por documento hábil. Incidência do inciso II do artigo 94 da Lei n.º 11.101/05. Viabilidade do processamento do presente pedido. Ausência de abusividade na conduta do Credor. Declaração da falência que se impõe. R. Julgado a quo merecendo prestígio. Negado provimento. 
REQUERIMENTO DE FALÊNCIA| APELAÇÃO CÍVEL. REQUERIMENTO DE FALÊNCIA FUNDADO NO ART. 94, II, DA LEI 11.101/05. ADUZIDA EXECUÇÃO FRUSTRADA NA JUSTIÇA ESPECIALIZADA. CERTIDÃO DE CRÉDITO TRABALHISTA. SENTENÇA DE IMPROCEDÊNCIA COM DETERMINAÇÃO DE LEVANTAMENTO DO DEPÓSITO ELISIVO PELO REQUERIDO. IRRESIGNAÇÃO DO INSOLVABILIDADE. IMPOSSIBILIDADE DE DECRETAÇÃO DA QUEBRA. PRINCÍPIO DA PRESERVAÇÃO DA EMPRESA. 1. No caso em exame, o recorrido e o Ministério Público na 1ª instância (doc. 76) afirmaram que a documentação apresentada pelo recorrente não se revela suficiente para respaldar o requerimento falimentar. 2. Ainda que se reputem preenchidos os requisitos do art. 94 da Lei 11.101/05, observa-se a parte requerida apresentou o depósito elisivo, na forma da Súmula 29 do STJ, o qual, por si só, obsta a decretação de falência, consoante art. 98, parágrafo único, do mesmo diploma legal. 3. Considerando-se a ausência de impugnação quanto à existência do crédito ou regularidade do montante apontado, a quantia deve ser levantada pelo credor. RECURSO AO QUAL SE DÁ PARCIAL PROVIMENTO. 
REQUERIMENTO DE FALÊNCIA|" PROCESSUAL CIVIL. AGRAVO DE INSTRUMENTO CONTRA DECISÃO DO JUÍZO DA 5ª VARA EMPRESARIAL DO RIO DE JANEIRO QUE, NOS AUTOS DO REQUERIMENTO DE FALÊNCIA, DETERMINOU A EXCLUSÃO DAS 2ª, 3ª E 4ª AGRAVADAS DO POLO PASSIVO DA DEMANDA. DESACERTO DO DECISUM. TEORIA DA ASSERÇÃO. PEDIDO DE FALÊNCIA FULCRADO NO ARTIGO 94, III, ""A"" E ""B"" DA LEI 11.101/05. ATOS DE FALÊNCIA IMPUTADOS AO GRUPO ECONÔMICO, ENVOLVENDO TODAS AS AGRAVADAS. DE DESESTRUTURAÇÃO DO GRUPO E ENDIVIDAMENTO DA PRIMEIRA AGRAVADA EM PREJUÍZO AOS CREDORES QUE DEVE SER APURADA. AGRAVADAS QUE REQUERERAM RECUPERAÇÃO JUDICIAL EM CONJUNTO. A POSSIBILIDADE DE EXTENSÃO DOS EFEITOS JURÍDICOS DA FALÊNCIA DE UMA SOCIEDADE PARA AS DEMAIS INTEGRANTES DO MESMO GRUPO ECONÔMICO NÃO PODE SER DESCARTADA DE PLANO PELO JUÍZO. PRINCÍPIO DA PRESERVAÇÃO DA EMPRESA QUE DEVE SER SOPESADO COM O INTERESSE DOS CREDORES (ARTIGO 47 DA LEI 11.101/05) E COM OS DITAMES DA BOA-FÉ OBJETIVA (ARTIGO 422 DO CC). NECESSÁRIA A PERMANÊNCIA DAS AGRAVADAS NO POLO PASSIVO DA LIDE, A FIM DE QUE LHES SEJA OPORTUNZADO O EFETIVO CONTRADITÓRIO E AMPLA DEFESA. RECURSO CONHECIDO E PROVIDO PARA REINCLUSÃO DAS DEMAIS INTEGRANTES DO GRUPO ECONÔMICO NO POLO PASSIVO. DECISÃO POR MAIORIA. "
SOCIEDADE ANÔNIMA DE CAPITAL FECHADO|" APELAÇÃO CÍVEL. AÇÃO DE CONHECIMENTO. RITO ORDINÁRIO. Demanda objetivando retirada de sócios e apuração de haveres. Sociedade anônima de capital fechado. Não distribuição de dividendos, sequer no percentual mínimo obrigatório aos minoritários. Sentença procedente. Dissolução parcial da sociedade, condenando a requerida ao pagamento dos dividendos mínimos obrigatórios devidos da participação acionaria dos autores pelos exercícios de 2011 e proporcionais ao exercício de 2012, até a efetiva retirada deles da sociedade, devendo seus haveres serem apurados pelo expert, em liquidação de sentença, com posterior pagamento em noventa dias a partir da liquidação pela sociedade parcialmente dissolvida. Apelo da demandada. Manutenção do decisum. A ausência de distribuição de lucros é uma das hipóteses que gera a dissolução da companhia, na medida em que, a mesma não é capaz de cumprir com suas finalidades. Inteligência contida no art. 206, II, ""b"" das LSA. Prova pericial atestando que a sociedade empresária apresentou cenários favoráveis em 2011 e 2012, sem a distribuição dos lucros. Correta a sentença que dissolveu parcialmente a companhia por restar configurada a viabilidade da continuação dos negócios da mesma pelos demais sócios, ainda que a S.A. não seja formada por grupos familiares. APELO CONHECIDO E DESPROVIDO. "
SOCIEDADE ANÔNIMA DE CAPITAL FECHADO| Agravo de Instrumento. Ação de Dissolução de Sociedade Empresária cumulada com Apuração de Haveres. Decisão que deferiu o pedido de tutela antecipada, determinando o bloqueio de 96,82% do saldo remanescente em favor da Jatocret S.A., nos autos do processo de falência que tramita junto ao Juízo da 4ª Vara Empresarial. Possibilidade de dissolução da sociedade anônima de capital fechado. Artigo 599, parágrafo 2° do Código de Processo Civil. Entendimento que já havia sido firmado pelo Superior Tribunal de Justiça. Precedente. Legitimidade do Espólio prevista no artigo 600, inciso I do Diploma processual, representado pelo administrador provisório, até o compromisso do inventariante, conforme artigos 613 e 614 do referido Códex. Princípio da preservação da empresa. Aplicabilidade. É legítima a intenção dos agravantes, filhos do de cujus e sócios da Jatocret, de manter as atividades empresariais, encerrada a falência, com sobra de capital. Modificação da Decisão para determinar o bloqueio do percentual de 48,41% do saldo remanescente existente nos autos do processo de falência, preservando, assim, eventual direito da companheira do de cujus e também possibilitando a manutenção das atividades empresariais. Parcial provimento do Agravo de Instrumento. 
SOCIEDADE ANÔNIMA DE CAPITAL FECHADO| INCIDENTE DE DESCONSIDERAÇÃO DA AGRAVO DE PERSONALIDADE JURÍDICA EM EXECUÇÃO POR TÍTULO EXTRAJUDICIAL. CONTRATO DE PRESTAÇÃO DE SERVIÇOS. Execução ajuizada por contratada em face da contratante em razão do inadimplemento de negócio de assessoria a desenvolvimento de projeto imobiliário. A parte Executada é uma sociedade de propósito específico, que foi constituída na espécie de sociedade anônima de capital fechado. A Exequente pretende a inclusão da acionista majoritária no polo passivo aduzindo desvio de finalidade e confusão patrimonial. Tentativa de citação da acionista no endereço de instituição financeira que não é sua controladora, com informação do endereço correto pela Executada. Juízo a quo jamais apreciou a petição e indeferiu de plano o Incidente ao fundamento de falta de prova da existência de solidariedade. Data venia, os requisitos elencados no artigo 50 do Código Civil não incluem a solidariedade, instituto jurídico que dispensa a desconsideração. Direito processual da Exequente à correta instrução do Incidente, com possibilidade de dilação probatória, antes da prolação de sentença. PROVIMENTO DO RECURSO. 
SOCIEDADE ANÔNIMA DE CAPITAL FECHADO| E M E N T A: Ação de Dissolução de Sociedade c.c. Apuração de Haveres. Pretensão Autoral de retirada de sócio de sociedade anônima ao argumento da quebra da affectio societatis. I - Affectio societatis é elemento subjetivo de máxima relevância para a formação daquelas sociedades em que o vínculo societário não decorre, tão semente da intenção de obter lucro, mas também da relação de confiança e cooperação que une os sócios, sendo inevitável concluir que este elemento é mais corriqueiro nas sociedades de pessoas, nas quais a afinidade, intimidade, confiança e atributos morais e pessoais entre os sócios constituem fatores preponderantes e indispensáveis para o bom funcionamento da empresa. II - In casu, não se vislumbra que o vínculo entre as Partes seja baseado na affectio societatis, mas sim na obtenção de lucro, conforme se infere das razões recursais, destacando o Apelante a falta de lucratividade, a derrocada financeira e a suspeita de conduta fraudulenta como fundamentos para sua retirada da empresa. III - Dissolução parcial das sociedades anônimas de capital fechado com lastro na ruptura da affectio societatis é questão controvertida na doutrina, em que pese entendimento sobre o tema oriundo da Corte Superior (EREsp 111294/PR). IV - Note-se, a corrente doutrinaria que inadmite a dissolução parcial de sociedades anônimas de capital fechado argumenta a falta de previsão legal na lei de S.A., bem como se tratar de instituto próprio das sociedades limitadas, sendo certo que a possibilidade de recesso do acionista restringe-se às hipóteses previstas no art. 137 da lei 6.404/76. V - No caso em voga, resta claro que a empresa em comento não é de pequeno porte, bem como que o intuito da Apelante ao se associar as empresas Rés era claramente o lucro, não se podendo olvidar que a Recorrente, na verdade faz parte de um conglomerado HACO FIOS, HACO ETIQUETAS e FABRICA DE CADARÇOS E BORDADOS HACO LTDA., que atua em ramo totalmente distinto das Rés, cuja atividade é totalmente voltada para o mercado financeiro. VI - Envergadura das empresas, diversidade de ramos de atuação, atividade eminentemente especulativa do Banco Morada afastam a alegada affectio societatis, deixando claro que a associação dos Litigantes foi calcada apenas no lucro. Relação entre as Demandantes ostenta cunho exclusivamente ou predominantemente comercial, tudo levando a crer que foi a crise financeira instalada na empresa que motivou a pretensão da Apelante de se retirar dos quadros sociais. VIII - Pretensão de exclusão da composição societária com lastro na quebra do vínculo afetivo, justamente quando a empresa atravessa gravíssima crise, estando o Grupo Morada sob intervenção do BACEN e sob investigação e, por certo com sua reputação deveras abalada no mercado e com suas sem valor comercial, configura um ato desesperado visando se esquivar de suas responsabilidades perante a sociedade ou minimizar os prejuízos decorrentes de um péssimo investimento. IX - Honorários advocatícios fixados pela R. Sentença no percentual de 15% (quinze por cento) sobre o valor atribuído a causa, qual seja, R$7.000.000,00 (sete milhões de reais), se mostra excessivo e, comporta redução, na forma do § 2º do artigo 85 do CPC, para o patamar de 10% (dez por cento) do valor da causa. Afaste-se a incidência, in casu, do § 8º do artigo 85 do novel Codex, pois, diversamente do alegado pela Parte o proveito econômico pretendido não é inestimável ou irrisório. X - R. Sentença que merece pequeno reparo, tão somente para reduzir o valor da condenação ao pagamento de honorários advocatícios para 10% (dez por cento) sobre o valor atribuído à causa. Provimento Parcial. 
SOCIEDADE ANÔNIMA DE CAPITAL FECHADO|" Ação de Manutenção de Uso não Exclusivo da Marca LIDADOR, com pedido de antecipação de tutela. O litígio envolve uma sociedade anônima familiar de capital fechado (ré), dois empresários individuais e uma sociedade por quotas de responsabilidade limitada (autoras), cujos titulares dessas pessoas jurídicas são integrantes da família titular da sociedade anônima. Discussão relacionada à titularidade das marcas LIDADOR e a possibilidade, ou não, de sua utilização pelas diversas sociedades integrantes da demanda. Marca LIDADOR originariamente registrada na titularidade de Pereira Cabral, Líquidos e Comestíveis Finos S/A (empresa ré); que várias outras sociedades, formadas pelos familiares do patriarca da matriz foram criadas com o fim de capitalizar o negócio e, não obstante o caráter autônomo de cada uma delas, mantinham entre si, além do laço sanguíneo, o compromisso de manutenção e expansão da marca LIDADOR. Cessão da marca pela ré Pereira Cabral, Líquidos e Comestíveis Finos S/A, no ano de 2014, em caráter irretratável e irrevogável para FR Cabral Guedes Líquidos e Comestíveis Finos Ltda., cujos sócios venderam suas cotas a Angela Maria Barbosa Eduardo que alterou a razão social para AMBE Líquidos e Comestíveis Finos EIRELE, formalizando com as autoras, Licença de Uso da marca, sem exclusividade. O Contrato de Cessão de Uso da Marca e a Licença de Uso são válidos e devem ser respeitados, sendo imperioso, inclusive, reconhecer que a licença obtida pelas autoras junto a AMBE, jamais foi questionada. Para efeito de validade de prova de uso, o contrato de licença não precisará estar averbado no INPI, conforme parágrafo segundo do artigo 140 da Lei de Propriedade Industrial. Reforma da Sentença, porque a demora do INPI em processar a Anotação de Transferência de Titularidade da Marca LIDADOR para AMBE Líquidos e Comestíveis Finos - EIRELI, não tem o condão de desconsiderar o Documento de Cessão e Transferência da marca ""LIDADOR"", em caráter irrevogável e irretratável, e a Licença de Uso concedida - ônus sucumbenciais a caergo da parte ré - Provimento da Apelação. "
SOCIEDADE ANÔNIMA DE CAPITAL FECHADO| AGRAVO DE INSTRUMENTO. ACIONISTA MINORITÁRIO DE SOCIEDADE ANÕNIMA DE CAPITAL FECHADO. AÇÃO CAUTELAR PREPARATÓRIA DE DEMANDA ANULATÓRIA DE ASSEMBLÉIA GERAL EXTRAORDINÁRIA E DAS DELIBERAÇÕES NELA TOMADAS, DENTRE AS QUAIS A AUTORIZAÇÃO PARA EMISSÃO DE DEBÊNTURES CONVERSÍVEIS EM AÇÕES. LIMINAR OBJETIVANDO A SUSPENSÃO DE TAL CONVERSÃO. INDEFERIMENTO. INCONFORMISMO INFUNDADO. AUSENCIA DOS REQUISITOS LEGAIS. PERICULUM IN MORA FRAGILIZADO CONSIDERANDO- SE QUE A DEMANDA ORIGINÁRIA FOI PROPOSTA CERCA DE ANO E MEIO APÓS A REALIZAÇÃO DA ASSEMBLÉIA. NECESSIDADE DE MAIOR DILAÇÃO PROBATÓRIA. DECISÃO QUE NÃO SE AFIGURA TERATOLÓGICA, CONTRÁRIA À LEI OU À PROVA DOS AUTOS. SÚMULA N.º 58 DO TJ/RJ. RECURSO A QUE SE NEGA SEGUIMENTO, NOS TERMOS DO ART. 557, CAPUT, DO CPC. Decisão monocrática - Data de Julgamento: 20/07/2015 
SOCIEDADE ANÔNIMA DE CAPITAL FECHADO| Apelação Cível. Sociedade anônima de capital fechado com configuração de sociedade de capital (intuito pecuniae). Pleito de dissolução parcial da sociedade através da retirada de sócio e reembolso das ações. Pretensão embasada na existência de excessiva politização na gestão da sociedade e inchaço de empregados, administradores sem formação e qualificação para assegurar desempenho satisfatório. Sentença de improcedência. Motivo invocado pelo autor que não se amolda a nenhuma das hipóteses previstas no art. 137 da Lei nº 6.404/76, que autorizam a dissolução da SA. Pretensão do autor que, caso acolhida, teria o condão de gerar a fuga de capitais e a insegurança no âmbito da sociedade, comprometendo a continuidade das atividades e sua função social. Ausência de afronta ao direito fundamental de livre associação previsto no art. 5º, inciso XX da Constituição da República, diante da possiblidade de o autor alienar suas ações, de molde a não ocasionar a diminuição do capital social. Desprovimento do apelo. 
SOCIEDADE ANÔNIMA DE CAPITAL FECHADO| APELAÇÃO. DIREITO EMPRESARIAL. SOCIEDADE ANÔNIMA. CAPITAL FECHADO. LIMITAÇÃO À CIRCULAÇÃO DE AÇÕES. Hermenêutica dos artigos 1.057 do CCB e 36 da Lei das Sociedades Anônimas. Acolhimento da preliminar de preclusão consumativa no que tange aos aditamentos à contestação. Se o réu apresenta sua contestação de forma adiantada, ele abre mão do restante do prazo legal de apresentação de resposta, de maneira que eventual tentativa de aditamento daquela deverá ser repudiada, tendo em vista a caracterização da preclusão consumativa. Precedentes. Mérito. Sociedade empresária personificada anônima de pessoas: verificação da “affectio societatis”. Inexistência de norma estatutária restritiva à circulação das ações da companhia de capital fechado ou definindo regras para exercício de direito de preferência. Impossibilidade de vedação à circulação das ações. Pretensão dos autores de declaração de ineficácia das cessões de direitos hereditários celebradas entre os réus, com vistas a transferir ao primeiro demandado 30,1% das ações da companhia denominada S/A Rádio Tupi. Alegação de que a referida empresa, embora tenha sido constituída como uma sociedade anônima, ostenta características de uma sociedade de pessoas, eis que privilegia a figura dos sócios e preserva a “affectio societatis “. Reconhecimento pela doutrina e pela jurisprudência de que a sociedade anônima pode assumir, de forma excepcional, um caráter pessoal. Tentativa de impedir que o primeiro réu (cessionário) possa vir a integrar o quadro acionário da primeira autora, sob o fundamento de que ele é inimigo histórico da sociedade empresária e que o negócio jurídico entabulado entre ele e os demais demandados deveria observar a norma que se extrai do texto do artigo 1057 do Código Civil, que dispõe sobre o direito de oposição à negociação das frações do capital social. Sentença de improcedência que merece ser mantida. Precedentes do STJ. Honorários advocatícios. Razoabilidade do arbitramento. CONFIRMAÇÃO DA SENTENÇA. PROVIMENTO PARCIAL DO PRIMEIRO APELO PARA DETERMINAR O DESENTRANHAMENTO DOS ADITAMENTOS ÀS CONTESTAÇÕES. DESPROVIMENTO DO SEGUNDO APELO. 
SOCIEDADE ANÔNIMA DE CAPITAL FECHADO| APELAÇÃO CÍVEL. AÇÃO DECLARATÓRIA DE NULIDADE DE ASSEMBLEIAS DE SOCIEDADE ANÔNIMA DE CAPITAL FECHADO, COM A ANULAÇÃO DE TODAS AS DELIBERAÇÕES APROVADAS. CONCEDIDA LIMINAR, MANTIDA ESTA EM GRAU DE RECURSO. SENTENÇA DE PROCEDÊNCIA. NÃO CUMPRIMENTO DOS REQUISITOS PARA CONVOCAÇÃO EXPRESSOS NO CAPUT E PARÁGRAFO 1º DO ARTIGO 124 C/C ARTGO 289, AMBOS DA LEI DAS SOCIEDADES ANÔNIMAS. CORRETA A SENTENÇA. NÃO PROVIMENTO DO APELO. 
SOCIEDADE ANÔNIMA DE CAPITAL FECHADO| EMPRESARIAL. SOCIEDADE ANÔNIMA FAMILIAR DE CAPITAL FECHADO. EMPRESA DE PERFIL TOTALITÁRIO DE EXERCÍCIO DE PODER DE CONTROLE. APLICAÇÃO DA LEI Nº6404/76. DECISÃO AGRAVADA QUE DETERMINOU A SUSPENSÃO DA EFICÁCIA DOS ATOS DELIBERADOS EM ASSEMBLEIA GERAL EXTRAORDINÁRIA, ATÉ JULGAMENTO FINAL DA AÇÃO DE ANULAÇÃO DE ASSEMBLEIA. SUSPEITA DE PROCURAÇÃO FALSA E DILAPIDAÇÃO DO PATRIMÔNIO. ALEGAÇÃO DE ILEGITIMIDADE ATIVA DO SÓCIO MINORITÁRIO, TENDO EM VISTA O MESMO NÃO POSSUIR PERCENTUAL MÍNIMO DE 5% PARA IMPUGNAR EM JUÍZO AS DELIBERAÇÕES TOMADAS EM ASSEMBLEIA GERAL. IMPOSSIBILIDADE. - A Assembleia Geral Extraordinária que teve sua eficácia suspensa, teve por objeto, a autorização de alienação de bens imóveis de propriedade da sociedade empresária. - Trata-se de uma Sociedade Anônima Familiar de Capital Fechado, cujo controle totalitário é exercido pelo sócio fundador, detentor de 99.896% de seu capital do social, composto por inúmeros bens imóveis (fazendas e apartamentos). - O restante do capital social, ou seja, 0,104% estão distribuídos em partes iguais entre quatro filhos, dos quais dois faleceram, sendo o Espólio de um deles, autor da ação de anulação de assembleia, ora agravado. - Compulsando os autos, verifica-se que o juízo de piso, ao deferir a liminar pleiteada assim procedeu, tendo em vista a gravidade dos fatos narrados na inicial da ação principal, quais sejam, indícios de falsificação de procuração e dilapidação do patrimônio da pessoa jurídica. - Por oportuno, deve-se rechaçar o argumento de que o agravado não possui legitimidade ativa para postular a anulação da AGE realizada em 16/07/2012, pelo fato de o mesmo não possuir o percentual mínimo de 5% do capital social da Companhia, mas apenas 2.000 ações ordinárias nominativas, ou seja, equivalente a 0,26% do referido capital. - Isto porque, embora a Lei nº6404/76 exija, em vários dispositivos, que o acionista deva possuir 5% do capital social da CIA para pleitear determinados atos, tais como o pedido de prestação de contas ao administrador (artigo 157), exibição de documentos (artigo 105), etc, tal percentual não é previsto para se propor ação de anulação de assembleia Geral, o que ensejaria, caso houvesse previsão legal, em verdadeira Condição Específica de Procedibilidade da Ação. - Nesse contexto, são legitimados para impugnar judicialmente as deliberações realizadas em assembleia geral ordinária ou extraordinária qualquer acionista, titular de ações, com ou sem direito de voto. - Presentes o fumus boni iuris e o periculum in mora a autorizar a concessão da medida cautelar requerida. Risco de dano a demais sócios minoritários. - Incidência do enunciado sumular nº 59 desta Corte. NEGADO PROVIMENTO AO RECURSO. 
