index|acordao_id|numero|assunto|relator|comarca|orgao_julgador|data_julgamento|data_publicacao|ementa
653|924584.0|0802881-79.2015.8.12.0001|Embargos de Declaração Cível / Interpretação / Revisão de Contrato|Des. Fernando Mauro Moreira Marinho|Campo Grande|2ª Câmara Cível|19/09/2019|23/09/2019|"EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – OMISSÃO E CONTRADIÇÃO NÃO VERIFICADAS – DISCUSSÃO  - PRETENSÃO AO REEXAME DAS MATÉRIAS DECIDIDAS  – IMPOSSIBILIDADE - PREQUESTIONAMENTO - EMBARGOS REJEITADOS.
1. Considerando que o recurso de embargos declaratórios constitui medida de natureza integrativa destinada a desfazer obscuridade, dissipar contradição ou suprir omissão, não comporta acolhimento a insurgência manifestada pelo embargante.
2. De qualquer forma, verifica-se que a decisão do Colegiado baseou em precedentes do Superior Tribunal de Justiça sobre as matérias debatidas, conforme restaram colacionados no acórdão embargado. 
3. Com efeito, a decisão ora embargada não apresenta vício algum,  conforme precedentes do STJ: ""(...)- São cabíveis embargos declaratórios quando houver na decisão embargada qualquer contradição, omissão ou obscuridade a ser sanada. Podem também ser admitidos para a correção de eventual erro material, consoante entendimento preconizado pela doutrina e jurisprudência, sendo possível, excepcionalmente, a alteração ou modificação do decisum embargado."", o que não é o caso que se apresenta no presente recurso.
4. Dispõe o artigo 1.025 do CPC/2015: ""Consideram-se incluídos no acórdão os elementos que o embargante suscitou, para fins de pré-questionamento, ainda que os embargos de declaração sejam inadmitidos ou rejeitados, caso o tribunal superior considere existentes erro, omissão, contradição ou obscuridade."" Os embargos declaratórios não podem ser utilizados como mero expediente para interpor recurso na instância superior, se não houver vícios a serem sanados.
5. Embargos rejeitados."
654|499605.0|0814043-76.2012.8.12.0001|Embargos de Declaração Cível / Interpretação / Revisão de Contrato|Des. Divoncir Schreiner Maran|Campo Grande|1ª Câmara Cível|10/03/2015|13/03/2015|E M E N T A– EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – AÇÃO REVISIONAL DE CONTRATO – TESES NOVAS LEVANTADAS APENAS NESTES ACLARATÓRIOS – VIOLAÇÃO AO PRINCÍPIO DO DUPLO GRAU DE JURISDIÇÃO – OMISSÃO NÃO VERIFICADA – INOVAÇÃO RECURSAL - ACLARATÓRIOS REJEITADOS.
655|515104.0|0808849-95.2012.8.12.0001|Embargos de Declaração Cível / Interpretação / Revisão de Contrato|Des. Claudionor Miguel Abss Duarte|Campo Grande|4ª Câmara Cível|19/05/2015|20/05/2015|E M E N T A–EMBARGOS DE DECLARAÇÃO EM AGRAVO REGIMENTAL EM APELAÇÃO CÍVEL – AÇÃO REVISIONAL DE CLÁUSULAS CONTRATUAIS – DECISÃO MONOCRÁTICA QUE NEGA SEGUIMENTO AO RECURSO – RESPEITO À JURISPRUDÊNCIA DOMINANTE DA RESPECTIVA CORTE DE JUSTIÇA E DO STJ – AUSÊNCIA DE ARGUMENTO CAPAZ DE INFIRMAR A DECISÃO RECORRIDA - COMISSÃO DE PERMANÊNCIA – COBRANÇA ISOLADA – FALTA DE INTERESSE – PEDIDO JULGADO PROCEDENTE EM PRIMEIRO GRAU – NÃO CONHECIDO – LIMITAÇÃO JUROS REMUNERATÓRIOS – ABUSIVIDADE NÃO VERIFICADA – CAPITALIZAÇÃO MENSAL DOS JUROS – POSSIBILIDADE DE INCIDÊNCIA DESDE QUE EXPRESSAMENTE PACTUADA E FIRMADA APÓS A EDIÇÃO DA MEDIDA PROVISÓRIA Nº 1.963-17/2000 – TARIFA DE ABERTURA DE CRÉDITO E SERVIÇOS DE TERCEIROS – AUSÊNCIA DE COBRANÇA NO CONTRATO – OMISSÃO – INOCORRÊNCIA – PREQUESTIONAMENTO –  RECURSO IMPROVIDO.
656|795346.0|0817291-11.2016.8.12.0001|Embargos de Declaração Cível / Interpretação / Revisão de Contrato|Des. Vladimir Abreu da Silva|Campo Grande|5ª Câmara Cível|08/08/2018|10/08/2018|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – AÇÃO DE RESTITUIÇÃO DE VALORES – OMISSÃO NO ACÓRDÃO – NÃO VERIFICADAS – AUSÊNCIA DE VÍCIO NO ACÓRDÃO – REPETIÇÃO DE DEMANDA ANTERIOR EXTINTA SEM A CORREÇÃO DO DEFEITO – PREQUESTIONAMENTO – DESNECESSIDADE DE MANIFESTAÇÃO EXPRESSA SOBRE TODOS OS ARTIGOS – EMBARGOS DE DECLARAÇÃO REJEITADOS.
Os embargos de declaração têm como requisito de admissibilidade a indicação de algum dos vícios previstos no art. 1022 do CPC, constantes do decisum embargado, os quais, se ausentes, impõe sua  rejeição, porquanto não se prestam à via eleita para rejulgamento da causa.
Segundo entendimento do STJ, a omissão apta a ser suprida pelos embargos declaratórios é aquela advinda do próprio julgamento e prejudicial à compreensão da causa, e não aquela que entenda o embargante, ainda mais como meio transverso a impugnar os fundamentos da decisão recorrida.
Não obstante a extinção do processo sem resolução do mérito produza apenas coisa julgada formal e viabilidade a repropositura da demanda, não é possível que o autor faça a mera repetição da demanda anterior sem a correção do equívoco que gerou a extinção.
Quanto ao prequestionamento, não há necessidade de manifestação sobre os dispositivos legais invocados pela parte se toda a matéria foi devidamente analisada no exame do recurso de apelação, sendo suprida a omissão via embargos de declaração. Além disso, considera-se prequestionada a matéria com a simples interposição dos embargos de declaração, independentemente do êxito desses embargos.
Embargos de declaração rejeitados."
657|574202.0|0056755-22.2009.8.12.0001|Embargos de Declaração Cível / Interpretação / Revisão de Contrato|Juiz Jairo Roberto de Quadros|Campo Grande|2ª Câmara Cível|01/02/2016|03/02/2016|"EMBARGOS DE DECLARAÇÃO EM EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – OMISSÃO E CONTRADIÇÃO NÃO VERIFICADAS – AUSÊNCIA DE VÍCIOS – ACLARATÓRIOS REJEITADOS.
- Não há que se falar em omissão ou contradição quando a única finalidade é rediscutir a matéria e aplicar entendimento que melhor atende à expectativa do embargante.
- Impõe-se a rejeição dos embargos de declaração que não tenham como objetivo o aperfeiçoamento do julgado."
658|647225.0|0816342-55.2014.8.12.0001|Embargos de Declaração Cível / Interpretação / Revisão de Contrato|Des. Vladimir Abreu da Silva|Campo Grande|5ª Câmara Cível|12/12/2016|15/12/2016|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – AÇÃO REVISIONAL DE CONTRATO – ALEGAÇÃO DE OMISSÃO E CONTRADIÇÃO – NÃO VERIFICADAS – ENTENDIMENTO DO ACÓRDÃO EM CONSONÂNCIA COM OS TRIBUNAIS SUPERIORES – JUROS REMUNERATÓRIOS E CAPITALIZAÇÃO MENSAL DE JUROS – SÚMULAS EDITADAS PELO STJ - EMBARGOS DE DECLARAÇÃO CONHECIDOS E REJEITADOS.
Os embargos de declaração têm como requisito de admissibilidade a indicação de algum dos vícios previstos no art. 1022 do CPC, constantes do decisum embargado, os quais, se ausentes, impõe sua  rejeição, porquanto não se prestam à via eleita para rejulgamento da causa.
Segundo entendimento do STJ, a omissão apta a ser suprida pelos embargos declaratórios é aquela advinda do próprio julgamento e prejudicial à compreensão da causa, e não aquela que entenda o embargante, ainda mais como meio transverso a impugnar os fundamentos da decisão recorrida. Por sua vez, a contradição que autoriza os embargos de declaração é aquela interna ao acórdão, verificada entre a fundamentação do julgado e a sua conclusão.
No caso, nenhum dos dois requisitos estão presentes, tendo em vista que o entendimento aposto no acórdão acerca do juros remuneratórios se encontra de acordo com os Tribunais Superiores, notadamente as Súmula 530 e 539 do Superior Tribunal de Justiça. 
Embargos de declaração conhecidos e rejeitados."
659|645665.0|0820668-58.2014.8.12.0001|Embargos de Declaração Cível / Interpretação / Revisão de Contrato|Des. Vladimir Abreu da Silva|Campo Grande|5ª Câmara Cível|05/12/2016|08/12/2016|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – AÇÃO REVISIONAL DE CONTRATO – ALEGAÇÃO DE OMISSÃO E CONTRADIÇÃO – NÃO VERIFICADAS – ENTENDIMENTO DO ACÓRDÃO EM CONSONÂNCIA COM OS TRIBUNAIS SUPERIORES – DEVOLUÇÃO DE VALORES – DECORRÊNCIA LÓGICA DA REVISÃO DO CONTRATO APÓS REALIZADA A APURAÇÃO – EMBARGOS DE DECLARAÇÃO CONHECIDOS E REJEITADOS.
Os embargos de declaração têm como requisito de admissibilidade a indicação de algum dos vícios previstos no art. 1022 do CPC, constantes do decisum embargado, os quais, se ausentes, impõe sua  rejeição, porquanto não se prestam à via eleita para rejulgamento da causa.
Segundo entendimento do STJ, a omissão apta a ser suprida pelos embargos declaratórios é aquela advinda do próprio julgamento e prejudicial à compreensão da causa, e não aquela que entenda o embargante, ainda mais como meio transverso a impugnar os fundamentos da decisão recorrida. Por sua vez, a contradição que autoriza os embargos de declaração é aquela interna ao acórdão, verificada entre a fundamentação do julgado e a sua conclusão.
No caso, nenhum dos dois requisitos estão presentes, tendo em vista que o entendimento aposto no acórdão acerca do juros remuneratórios se encontra de acordo com os Tribunais Superiores, notadamente a Súmula 530/STJ. Por sua vez, não há omissão quanto à restituição de valores, pois deve ser feita a contabilização de valores para depois aferir se há algum montante a restituir, o que é consequência lógica da procedência parcial da sentença.
Embargos de declaração conhecidos e rejeitados."
660|665518.0|0000220-66.2016.8.12.0021|Embargos de Declaração Criminal / Tráfico de Drogas e Condutas Afins|Des. Ruy Celso Barbosa Florence|Três Lagoas|2ª Câmara Criminal|23/03/2017|28/03/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CRIMINAL – OMISSÃO,  E CONTRADIÇÃO - INEXISTÊNCIA - RECURSO NÃO PROVIDO. 
Não se presta o recurso de embargos de declaração para a rediscussão da questão tratada na decisão hostilizada, em razão do inconformismo da parte com a solução adotada, sob falsos argumentos de omissão e contradição, porque esta espécie recursal destina-se apenas a integrar a prestação jurisdicional, retirando do julgado eventuais vícios previstos no art. 619 do CPP.
Recurso não provido."
661|665154.0|0002220-70.2014.8.12.0001|Embargos de Declaração Criminal / Tráfico de Drogas e Condutas Afins|Des. Luiz Claudio Bonassini da Silva|Campo Grande|2ª Câmara Criminal|23/03/2017|27/03/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CRIMINAL – TRÁFICO DE DROGAS – ALEGAÇÃO DE CONTRADIÇÃO QUANTO À FIXAÇÃO DO REGIME PRISIONAL – INEXISTÊNCIA – EMBARGOS REJEITADOS COM CORREÇÃO DE OFÍCIO DE ERRO MATERIAL.

I - Os embargos de declaração somente são cabíveis quando houver no Acórdão desafiado ambiguidade, obscuridade, contradição ou omissão (CPP, art. 620), situações não verificadas no  presente caso.

II - Reconhece-se o desvio de finalidade do recurso quando o acórdão embargado não contenha ambiguidade, obscuridade, contradição ou omissão.

III – Se, por erro material, o acórdão mencionou regime diverso do que foi determinado na fundamentação, impõe-se a sua correção, de ofício.  

IV - Embargos Rejeitados com correção de erro material."
662|660872.0|0001022-34.2015.8.12.0010|Embargos de Declaração Criminal / Tráfico de Drogas e Condutas Afins|Des. Francisco Gerardo de Sousa|Fátima do Sul|3ª Câmara Criminal|09/03/2017|10/03/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO – INEXISTÊNCIA DE OMISSÃO, CONTRADIÇÃO E OBSCURIDADE – PREQUESTIONAMENTO – IMPOSSIBILIDADE – EMBARGOS REJEITADOS. 
Não cabe a oposição dos embargos declaratórios com o fim único e exclusivo de prequestionar dispositivo de lei, devendo se observar rigorosamente os requisitos exigidos no art. 619 do Código de Processo Penal."
663|729527.0|0002031-41.2014.8.12.0018|Embargos de Declaração Criminal / Tráfico de Drogas e Condutas Afins|Des. Manoel Mendes Carli|Paranaíba|1ª Câmara Criminal|20/11/2017|22/11/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CRIMINAL – INEXISTÊNCIA DE OMISSÃO E OBSCURIDADE – REEXAME DA MATÉRIA – MERO INCONFORMISMO –  PREQUESTIONAMENTO DE ARTIGOS DA CONSTITUIÇÃO FEDERAL  E INFRACONSTITUCIONAIS – INVIABILIDADE – PERTINÊNCIA NÃO DEMONSTRADA NO CASO CONCRETO – EMBARGOS REJEITADOS.
Tratando-se de rediscussão de matéria já analisada e julgada pelo colegiado, sem que haja no acórdão os apontados vícios, os embargos devem ser rejeitados.
Não se prestam, os embargos de declaração para a revisão do julgado no caso de mero inconformismo da parte, ou injustiça da decisão.
O prequestionamento de artigos constitucionais e infraconstitucionais cuja pertinência com o caso concreto sequer foi demonstrada não sustentam o cabimento do recurso,  conforme precedentes do STJ."
664|728587.0|0008608-46.2016.8.12.0800|Embargos de Declaração Criminal / Tráfico de Drogas e Condutas Afins|Des. Luiz Claudio Bonassini da Silva|Sidrolândia|3ª Câmara Criminal|15/11/2017|17/11/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CRIMINAL – CONTRADIÇÃO NÃO DEMONSTRADA NO ACÓRDÃO EMBARGADO – INEXISTÊNCIA DE VÍCIOS A SEREM SANADOS – EMBARGOS REJEITADOS. Reconhece-se o desvio de finalidade do recurso de embargos de declaração quando o acórdão embargado não apresenta qualquer dos vícios referidos pelo artigo 619 do Código de Processo Penal.
Com o parecer, rejeita-se os embargos."
665|727248.0|0014798-31.2015.8.12.0001|Embargos de Declaração Criminal / Tráfico de Drogas e Condutas Afins|Des. Luiz Claudio Bonassini da Silva|Campo Grande|3ª Câmara Criminal|08/11/2017|10/11/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CRIMINAL – CONTRADIÇÃO E OMISSÃO NÃO DEMONSTRADAS NO ACÓRDÃO EMBARGADO – INEXISTÊNCIA DE VÍCIOS A SEREM SANADOS – EMBARGOS REJEITADOS.
I – Reconhece-se o desvio de finalidade do recurso de embargos de declaração quando o acórdão embargado não apresenta qualquer dos vícios referidos pelo artigo 619 do Código de Processo Penal.
II – Com o parecer, rejeita-se os embargos."
666|725719.0|0002409-57.2015.8.12.0019|Embargos de Declaração Criminal / Tráfico de Drogas e Condutas Afins|Des. Luiz Gonzaga Mendes Marques|Ponta Porã|2ª Câmara Criminal|05/11/2017|06/11/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM EMBARGOS DE DECLARAÇÃO –  PRETENDIDO O SANEAMENTO DE ALEGADA CONTRADIÇÃO –  PLEITO REJEITADO – INEXISTÊNCIA DE QUALQUER VÍCIO MATERIAL NO ACÓRDÃO – PRETENSÃO RELACIONADA À REDISCUSSÃO DE MATÉRIA DECIDIDA E IRRESIGNAÇÃO – EMBARGOS REJEITADOS. 

1. Os embargos de declaração somente são cabíveis quando houver no acórdão, ambiguidade, obscuridade, contradição ou omissão (CPP, art. 620), não sendo o meio próprio para rediscutir matéria já apreciada.
2. Inviável o acolhimento de embargos de declaração, quando se tratar de mera irresignação e rediscussão de matéria já decidida."
667|725715.0|0000615-25.2016.8.12.0032|Embargos de Declaração Criminal / Tráfico de Drogas e Condutas Afins|Des. Luiz Gonzaga Mendes Marques|Deodápolis|2ª Câmara Criminal|05/11/2017|06/11/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CRIMINAL – TRÁFICO DE DROGAS – SUPOSTAS OMISSÕES NO ACÓRDÃO – INEXISTÊNCIA – INCONFORMISMO COM A MANUTENÇÃO DA SENTENÇA CONDENATÓRIA – PRETENDIDA REAPRECIAÇÃO DE MATÉRIA JÁ DECIDIDA – NÃO CONFIGURAÇÃO DAS HIPÓTESES PREVISTAS NO ART. 619 DO CPP – FINS DE PREQUESTIONAMENTO – REJEITADOS.
Os embargos de declaração somente são cabíveis quando houver no acórdão, ambiguidade, obscuridade, contradição ou omissão (art. 619 do CPP), não sendo o meio próprio para rediscutir matéria já apreciada, muito menos para suscitar prequestionamento."
668|680176.0|1402647-80.2017.8.12.0000|Embargos de Declaração Criminal / Tráfico de Drogas e Condutas Afins|Des. Luiz Claudio Bonassini da Silva|Campo Grande|3ª Câmara Criminal|25/05/2017|26/05/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM HABEAS CORPUS – OMISSÃO – INEXISTÊNCIA – ERRO MATERIAL NA PUBLICAÇÃO DO ACÓRDÃO – CORREÇÃO – POSSIBILIDADE – EMBARGOS ACOLHIDOS. 

I – Hipótese em que o vício alegado pelo impetrante configura erro material na publicação do acórdão, passível de correção a qualquer tempo, inclusive de ofício.

II – Embargos acolhidos."
669|697388.0|0033818-08.2015.8.12.0001|Embargos de Declaração Criminal / Tráfico de Drogas e Condutas Afins|Des. Manoel Mendes Carli|Campo Grande|1ª Câmara Criminal|25/07/2017|28/07/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CRIMINAL –  INEXISTÊNCIA DE OMISSÃO – REEXAME DA MATÉRIA – EMBARGOS REJEITADOS.

Os presentes recursos não merecem ser conhecidos, tendo em vista, que as matérias aventadas não foram objeto dos apelos, tendo todas as questões postas em julgamento sido analisadas, portanto, não há omissão a ser sanada."
670|695570.0|0011569-94.2014.8.12.0002|Embargos de Declaração Criminal / Tráfico de Drogas e Condutas Afins|Des. Ruy Celso Barbosa Florence|Dourados|2ª Câmara Criminal|17/07/2017|24/07/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO – ERRO MATERIAL  NA PARTE DISPOSITIVA E EMENTA DO VOTO – CORREÇÃO – FINS DE PREQUESTIONAMENTO – INDICAÇÃO A TEXTO DE LEI – DESNECESSIDADE – INEXISTÊNCIA DE OMISSÃO – RECURSO PARCIALMENTE PARCIALMENTE PROVIDO.
Se ocorreu erro material na parte dispositiva e na ementa do acórdão, deve ser suprida a contradição.
Desnecessária a mera indicação a texto de lei, se as matérias suscitadas foram explicitamente decididas no decisum.
Recurso parcialmente provido."
671|660528.0|0800603-49.2014.8.12.0031|Embargos de Declaração Cível / Empréstimo consignado|Des. Fernando Mauro Moreira Marinho|Caarapó|3ª Câmara Cível|07/03/2017|09/03/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO – OBSCURIDADE, CONTRADIÇÃO OU OMISSÃO  INEXISTENTES – EMBARGOS PROTELATÓRIOS – MULTA DO §2º DO ART. 1.026 DO CPC –   EMBARGOS REJEITADOS.
São cabíveis embargos declaratórios para ""suprir omissão de ponto ou questão sobre o qual devia se pronunciar o juiz de ofício ou a requerimento"", ausente vício e caracterizado o intuito protelatório dos embargos de declaração, cabível  a aplicação da multa prevista no art. 1026, § 2º, do Código de Processo Civil/2015."
